Jason Richardson,6.3,.268
Shane Battier,10.1,.298
Eddie Griffin,4.6,.189
Rodney White,4.4,.202
Joe Johnson,4.1,.186
Kedrick Brown,4.1,.186
Richard Jefferson,4.4,.182
Troy Murphy,5.5,.202
Steven Hunter,3.5,.173
Kirk Haston,4.3,.167
Michael Bradley,6.4,.253
Jason Collins,7.5,.336
Zach Randolph,5.1,.315
Brendan Haywood,5.4,.238
Joseph Forte,4.8,.168
Jeryl Sasser,2.9,.114
Brandon Armstrong,4.8,.186
Gerald Wallace,3.5,.168
Samuel Dalembert,2.9,.184
Jamaal Tinsley,4.0,.159
