Mike Dunleavy,7.2,.253
Drew Gooden,6.6,.235
Dajuan Wagner,4.1,.143
Chris Wilcox,4.0,.186
Caron Butler,5.7,.188
Jared Jeffries,5.0,.170
Melvin Ely,6.7,.270
Marcus Haislip,3.5,.167
Fred Jones,6.6,.238
Juan Dixon,6.8,.225
Curtis Borchardt,6.9,.308
Ryan Humphrey,8.0,.231
Kareem Rush,4.7,.164
Qyntel Woods,4.7,.164
Casey Jacobsen,4.4,.167
Tayshaun Prince,5.7,.212
Frank Williams,3.8,.135
John Salmons,4.9,.182
Chris Jefferies,2.5,.141
Dan Dickau,1.2,.054
