Michael Olowokandi,8.1,
Mike Bibby,5.3,.190
Raef LaFrentz,7.0,.309
Antawn Jamison,8.3,
Vince Carter,7.4,
Robert Traylor,6.1,
Jason Williams,2.8,.137
Larry Hughes,4.3,
Paul Pierce,7.9,.272
Bonzi Wells,7.1,
Michael Doleac,6.0,
Keon Clark,2.0,
Michael Dickerson,5.0,.203
Matt Harpring,5.4,
Bryce Drew,5.1,
Pat Garrity,4.5,
Roshown McLeod,,
Ricky Davis,3.3,
Brian Skinner,5.4,
Tyronn Lue,4.9,
Felipe Lopez,3.7,
Sam Jacobson,2.9,
Corey Benjamin,4.7,
Nazr Mohammed,6.5,
